ಅರಸೆ	ಅರಸೆ\nಹುಡುಕಲು\n ಗದಾ ಪರ್ವ,12,0
ಅರಳಮಳೆ	ಅರಳಮಳೆ\nಹೂವಿನ ಮಳೆ\n ಗದಾ ಪರ್ವ,7,39
ಅರಳು	ಅರಳು\nಹೂ\n ವಿರಾಟ ಪರ್ವ,3,83
ಅರಾಜಕ	ಅರಾಜಕ\nರಾಜನಿಲ್ಲದ ಸ್ಥಿತಿ\n ದ್ರೋಣ ಪರ್ವ,1,43
ಅರಿ	ಅರಿ\nಕತ್ತರಿಸಿಹಾಕು\n ವಿರಾಟ ಪರ್ವ,2,31
ಅರಿಕೆ	ಅರಿಕೆ\nವಿವೇಕ\n ವಿರಾಟ ಪರ್ವ,3,10
ಅರಿಕೆ	ಅರಿಕೆ\nಜ್ಞಾನ\n ಉದ್ಯೋಗ ಪರ್ವ,8,9
ಅರಿಕೆ	ಅರಿಕೆ\nತಿಳಿವು\n ಗದಾ ಪರ್ವ,11,59
ಅರಿತ	ಅರಿತ\nಜಾಣ್ಮೆ\n ಭೀಷ್ಮ ಪರ್ವ,10,26
ಅರಿತ	ಅರಿತ\nತಿಳಿವಳಿಕೆ\n ವಿರಾಟ ಪರ್ವ,9,23
ಅರಿದ	ಅರಿದ\nಅಸಾಧ್ಯವಾದುದನ್ನು\n ದ್ರೋಣ ಪರ್ವ,1,40
ಅರಿದ	ಅರಿದ\nತಿಳಿದ\n ಗದಾ ಪರ್ವ,12,19
ಅರಿದನು	ಅರಿದನು\nಕತ್ತರಿಸಿದನು.\n ದ್ರೋಣ ಪರ್ವ,5,78
ಅರಿದರೆಯು	ಅರಿದರೆಯು\nಎಚ್ಚರಿಕೆಯಿಂದಿದ್ದರೂ\n ಭೀಷ್ಮ ಪರ್ವ,7,19
ಅರಿದಿಶಾಪಟ	ಅರಿದಿಶಾಪಟ\nಶತ್ರುಗಳನ್ನು ಧೂಳಿಪಟ ಮಾಡುವವ\n ಭೀಷ್ಮ ಪರ್ವ,8,10
ಅರಿದಿಶಾಪಟ	ಅರಿದಿಶಾಪಟ\nಶತ್ರುಗಳನ್ನು ಧ್ವಂಸ ಮಾಡುವವ\n ವಿರಾಟ ಪರ್ವ,10,43
ಅರಿದು	ಅರಿದು\nಅಸಾಧ್ಯ\n ಅರಣ್ಯ ಪರ್ವ,13,36
ಅರಿದು	ಅರಿದು\nಅಸಾಧ್ಯವಾದದ್ದು\n ಆದಿ ಪರ್ವ,13,13
ಅರಿದು	ಅರಿದು\nಕಷ್ಟ\n ವಿರಾಟ ಪರ್ವ,2,6
ಅರಿದುದ	ಅರಿದುದ\nಕಲಿತ\n ಭೀಷ್ಮ ಪರ್ವ,8,35
ಅರಿದೇ	ಅರಿದೇ\nಅಸಾಧ್ಯವೇ ?\n ವಿರಾಟ ಪರ್ವ,10,31
ಅರಿನಿವಾರಣ	ಅರಿನಿವಾರಣ\nಶತ್ರುವನ್ನು ಪರಿಹರಿಸುವವನು (ಅರ್ಜುನ) ಸೆಜ್ಜೆ\n ಆದಿ ಪರ್ವ,19,3
ಅರಿಪಯೋನಿಧಿ	ಅರಿಪಯೋನಿಧಿ\nಶತ್ರುಸಾಗರ\n ಭೀಷ್ಮ ಪರ್ವ,7,11
ಅರಿಪುವುದು	ಅರಿಪುವುದು\nತಿಳಿಸುವುದು\n ಭೀಷ್ಮ ಪರ್ವ,1,18
ಅರಿಭಟ	ಅರಿಭಟ\nಶತ್ರುವೀರ\n ವಿರಾಟ ಪರ್ವ,5,41
ಅರಿಭಟ	ಅರಿಭಟ\nಶತ್ರುವೀರ (ಕರ್ಣ)\n ವಿರಾಟ ಪರ್ವ,8,28
ಅರಿಯ ಬೀಡು	ಅರಿಯ ಬೀಡು\nಶತ್ರು ಪಾಳೆಯ\n ಭೀಷ್ಮ ಪರ್ವ,7,18
ಅರಿಯದಿರು	ಅರಿಯದಿರು\nಮೈಮರೆತಿರು\n ಆದಿ ಪರ್ವ,8,88
ಅರಿಯದು	ಅರಿಯದು\nತಿಳಿಯದು\n ಗದಾ ಪರ್ವ,11,20
ಅರಿವ	ಅರಿವ\nಕತ್ತರಿಸುವ\n ಉದ್ಯೋಗ ಪರ್ವ,8,35
ಅರಿವರಿಸು	ಅರಿವರಿಸು\nಕಡೆಗಣಿಸು\n ಉದ್ಯೋಗ ಪರ್ವ,3,67
ಅರಿವಿದಾರ	ಅರಿವಿದಾರ\nಶತ್ರು ವಿನಾಶಕ\n ವಿರಾಟ ಪರ್ವ,10,4
ಅರಿವಿದಾರಣ ಭೀಮ	ಅರಿವಿದಾರಣ ಭೀಮ\nಶತ್ರುಗಳನ್ನು ಸೀಳುವಂತಹ ಭೀಮ\n ಸಭಾ ಪರ್ವ,2,119
ಅರಿವಿನೊಳಾಕೆವಾಳರು	ಅರಿವಿನೊಳಾಕೆವಾಳರು\nತಿಳಿವಿನಲ್ಲಿ ಶ್ರೇಷ್ಠರಾದವರು\n ಗದಾ ಪರ್ವ,11,45
ಅರಿವೆನು	ಅರಿವೆನು\nಕತ್ತರಿಸುತ್ತೇನೆ\n ದ್ರೋಣ ಪರ್ವ,8,36
ಅರುಣಜಲ	ಅರುಣಜಲ\nರಕುತ\n ಭೀಷ್ಮ ಪರ್ವ,4,9
ಅರುಣಮಯ	ಅರುಣಮಯ\nರಕ್ತವರ್ಣ\n ವಿರಾಟ ಪರ್ವ,7,2
ಅರುಣವಾರಿ	ಅರುಣವಾರಿ\nಕೆಂಪುನೀರು\n ಗದಾ ಪರ್ವ,4,47
ಅರುಣಾಂ¨ು	ಅರುಣಾಂ¨ು\nಕೆಂಪುನೀರು\n ಶಲ್ಯ ಪರ್ವ,2,20
ಅರುಹಿದಪೆನು	ಅರುಹಿದಪೆನು\nಹೇಳುತ್ತೇನೆ.\n ವಿರಾಟ ಪರ್ವ,5,37
ಅರೆ	ಅರೆ\nಬಂಡೆ\n ಗದಾ ಪರ್ವ,8,3
ಅರೆ	ಅರೆ\nಅರ್ಧ\n ಆದಿ ಪರ್ವ,10,33
ಅರೆಕೇಡು	ಅರೆಕೇಡು\nತೀವ್ರನಾಶ\n ಭೀಷ್ಮ ಪರ್ವ,1,58
ಅರೆಗೆಲಸಿ	ಅರೆಗೆಲಸಿ\nಅರೆಬರೆ ಕೆಲಸ ಮಾಡುವವ\n ಗದಾ ಪರ್ವ,4,39
ಅರೆದು	ಅರೆದು\nಅರೆದುಹಾಕಿ\n ವಿರಾಟ ಪರ್ವ,3,102
ಅರೆದು	ಅರೆದು\nಕೊಂದು\n ದ್ರೋಣ ಪರ್ವ,7,32
ಅರೆದುದು	ಅರೆದುದು\nನುಚ್ಚುನೂರಾಗಿಸಿತು\n ದ್ರೋಣ ಪರ್ವ,2,27
ಅರೆದೆರೆಯೆ	ಅರೆದೆರೆಯೆ\nಅರೆ+ತೆರೆಯೆ=ಅರ್ಧ ತೆರೆದಿರಲು\n ವಿರಾಟ ಪರ್ವ,8,84
ಅರೆನೆಗಹಿ	ಅರೆನೆಗಹಿ\nಅರ್ಧ ಹಿಡಿದೆತ್ತಿ\n ಭೀಷ್ಮ ಪರ್ವ,5,32
ಅರೆನೆಲೆ	ಅರೆನೆಲೆ\nಸೈನ್ಯಕ್ಕೆ ಬೆಂಬಲವಾಗಿ ಹಿಂದಿರುವ ಸೈನ್ಯ.\n ದ್ರೋಣ ಪರ್ವ,5,15
ಅರೆನೆಲೆ	ಅರೆನೆಲೆ\nಸೈನ್ಯಕ್ಕೆ ಬೆಂಬಲವಾಗಿ ಹಿಂದೆ ನಿಲ್ಲುವ ಸೈನ್ಯ.\n ದ್ರೋಣ ಪರ್ವ,4,18
ಅರೆನೆಲೆ	ಅರೆನೆಲೆ\nಹಿಂಭಾಗದ ಸೇನೆ\n ಭೀಷ್ಮ ಪರ್ವ,5,1
ಅರೆನೆಲೆ	ಅರೆನೆಲೆ\nಬೀಡಾರ\n ಅರಣ್ಯ ಪರ್ವ,19,14
ಅರೆಬಳಿದ	ಅರೆಬಳಿದ\nಅರ್ಧಭಾಗಕ್ಕೆ ಬಳಿದಿರುವ\n ಶಲ್ಯ ಪರ್ವ,3,65
ಅರೆಮುರಿದು	ಅರೆಮುರಿದು\nಅರ್ಧಭಾಗ ತಿರುಗಿಕೊಂಡು\n ಭೀಷ್ಮ ಪರ್ವ,10,4
ಅರೆಯಟ್ಟಿ	ಅರೆಯಟ್ಟಿ\nಬೆನ್ನಟ್ಟಿ\n ಭೀಷ್ಮ ಪರ್ವ,4,81
ಅರೆಯಟ್ಟಿ	ಅರೆಯಟ್ಟಿ\nಅಟ್ಟಿಸಿಕೊಂಡು ಬಂದು\n ವಿರಾಟ ಪರ್ವ,3,42
ಅರೆಯಟ್ಟಿದನು	ಅರೆಯಟ್ಟಿದನು\nಹೊಡೆದಟ್ಟಿದನು\n ದ್ರೋಣ ಪರ್ವ,2,1
ಅರೆಯಟ್ಟು	ಅರೆಯಟ್ಟು\nಬೆನ್ನಟ್ಟು\n ಕರ್ಣ ಪರ್ವ,27,22
ಅರೆಯಟ್ಟು	ಅರೆಯಟ್ಟು\nಹಿಂಸಿಸು\n ಕರ್ಣ ಪರ್ವ,23,35
ಅರೆಯಟ್ಟು	ಅರೆಯಟ್ಟು\nನಾಶ ಮಾಡು\n ದ್ರೋಣ ಪರ್ವ,3,24
ಅರೆಯಟ್ಟು	ಅರೆಯಟ್ಟು\nಅಟ್ಟಿಸಿಕೊಂಡು ಹೋಗು\n ದ್ರೋಣ ಪರ್ವ,3,22
ಅರೆಯಟ್ಟು	ಅರೆಯಟ್ಟು\nಹೊಡೆದೋಡಿಸು\n ದ್ರೋಣ ಪರ್ವ,13,17
ಅರೆಯಾಳ್	ಅರೆಯಾಳ್\nಹಿಮ್ಮೆಟ್ಟಿಸಿ ಅವರನ್ನು ಆಳುವುದು\n ಗದಾ ಪರ್ವ,5,9
ಅರೆವೊನಲು	ಅರೆವೊನಲು\nಸಣ್ಣಪ್ರವಾಹ\n ಗದಾ ಪರ್ವ,8,3
ಅರೆವೋಯ್ಲು	ಅರೆವೋಯ್ಲು\nಉತ್ಸಾಹದ ಕೂಗು\n ಗದಾ ಪರ್ವ,7,16,,, A4E5BDE8C2E3E7BA,,,,,,,,,, 
ಅರೋಚಕವು	ಅರೋಚಕವು\nಮನಸ್ಸಿಗೆ ಹಿಡಿಸುವುದಿಲ್ಲ\n ಭೀಷ್ಮ ಪರ್ವ,10,31
ಅಘ್ರ್ಯ	ಅಘ್ರ್ಯ\nದೇವತೆಗಳಿಗೂ\n ಆದಿ ಪರ್ವ,18,23
ಅರ್ಜುನನುಜ	ಅರ್ಜುನನುಜ\nನಕುಲ\n ಸಭಾ ಪರ್ವ,5,33
ಅರ್ತಿ	ಅರ್ತಿ\nಬಯಕೆ\n ಅರಣ್ಯ ಪರ್ವ,12,64
ಅರ್ತಿ	ಅರ್ತಿ\nಆಭಿಲಾಷೆ\n ಶಲ್ಯ ಪರ್ವ,1,30
ಅರ್ಥ	ಅರ್ಥ\nವಸ್ತು\n ಆದಿ ಪರ್ವ,11,14
ಅರ್ಥ	ಅರ್ಥ\nಉದ್ದೇಶ\n ಉದ್ಯೋಗ ಪರ್ವ,8,40
ಅರ್ಥ	ಅರ್ಥ\nಹಣ\n ಉದ್ಯೋಗ ಪರ್ವ,4,54
ಅರ್ಥಿ	ಅರ್ಥಿ\nಬಯಕೆ\n ವಿರಾಟ ಪರ್ವ,10,73
ಅರ್ಥಿ	ಅರ್ಥಿ\nಯಾಚಕ\n ಆದಿ ಪರ್ವ,20,15
ಅರ್ಧಚಂದ್ರದ ಸರಳು	ಅರ್ಧಚಂದ್ರದ ಸರಳು\nಅರ್ಧಚಂದ್ರಾಕಾರದ ಬಾಣ\n ವಿರಾಟ ಪರ್ವ,8,47
ಅರ್ಧಚಂದ್ರವ್ಯೂಹ	ಅರ್ಧಚಂದ್ರವ್ಯೂಹ\nಅರ್ಧಚಂದ್ರಾಕಾರದ ಸೇನಾ ವ್ಯೂಹ\n ಕರ್ಣ ಪರ್ವ,2,3
ಅರ್ಭಕ	ಅರ್ಭಕ\nಸುತ\n ದ್ರೋಣ ಪರ್ವ,15,58
ಅಲಂಘ್ಯ	ಅಲಂಘ್ಯ\nಮೀರಬಾರದ್ದು\n ಆದಿ ಪರ್ವ,16,8
ಅಲಂಪು	ಅಲಂಪು\nಮೋಹ\n ಭೀಷ್ಮ ಪರ್ವ,6,26
ಅಲಗು	ಅಲಗು\nಅಂಚು\n ಆದಿ ಪರ್ವ,20,40
ಅಲಗು	ಅಲಗು\nಕತ್ತಿಯ ಅಂಚು\n ವಿರಾಟ ಪರ್ವ,2,20
ಅಲಗು	ಅಲಗು\nಚೂಪಾದ ತುದಿ\n ಭೀಷ್ಮ ಪರ್ವ,8,16
ಅಲಗು ಇದು	ಅಲಗು ಇದು\n(ದ್ರೌಪದಿಯ ರೂಪವು ಅಂಥ) ಅಲಗು\n ವಿರಾಟ ಪರ್ವ,3,10
ಅಲಗು ಹೊಗರ	ಅಲಗು ಹೊಗರ\nಬಾಣಗಳ ಕಾಂತಿ\n ಭೀಷ್ಮ ಪರ್ವ,4,16
ಅಲಘು	ಅಲಘು\nಮಹಾ\n ವಿರಾಟ ಪರ್ವ,8,48
ಅಲಘು	ಅಲಘು\nಅಪಾರ\n ದ್ರೋಣ ಪರ್ವ,2,61
ಅಲಘು	ಅಲಘು\nಅಲ್ಪವಲ್ಲದ\n ವಿರಾಟ ಪರ್ವ,4,59
ಅಲಘು ಭುಜಬಲ	ಅಲಘು ಭುಜಬಲ\nಅಧಿಕ ತೋಳ್ಬಲವುಳ್ಳವನು\n ಭೀಷ್ಮ ಪರ್ವ,1,7
ಅಲಘು ಭುಜಬಲ	ಅಲಘು ಭುಜಬಲ\nಅಲಘು\n ವಿರಾಟ ಪರ್ವ,8,16
ಅಲರು	ಅಲರು\nಅರಳು ನಿಲುಕು\n ಆದಿ ಪರ್ವ,11,28
ಅಲಸದ	ಅಲಸದ\nಹೆದರದ\n ವಿರಾಟ ಪರ್ವ,5,2
ಅಲಸದೆ	ಅಲಸದೆ\nಬೇಸರ ಪಡದೆ\n ಆದಿ ಪರ್ವ,8,94
ಅಲಸದೆ	ಅಲಸದೆ\nಅಸಹ್ಯಪಡದೆ\n ಭೀಷ್ಮ ಪರ್ವ,3,41
ಅಲಸಿ	ಅಲಸಿ\nಬೇಸರಗೊಂಡು\n ಭೀಷ್ಮ ಪರ್ವ,4,6
ಅಲಸಿ	ಅಲಸಿ\nಬೇಸತ್ತು\n ಭೀಷ್ಮ ಪರ್ವ,5,6
ಅಲಸಿ	ಅಲಸಿ\nಆಯಾಸಗೊಂಡು ಹೊರಡು\n ಭೀಷ್ಮ ಪರ್ವ,3,14
ಅಲಸಿಕೆ	ಅಲಸಿಕೆ\nಆಲಸ್ಯ\n ಭೀಷ್ಮ ಪರ್ವ,6,39
ಅಲಸಿದರು	ಅಲಸಿದರು\nಸೋತು ಆಯಾಸಗೊಂಡರು\n ಸಭಾ ಪರ್ವ,2,103
ಅಲಸಿದರು ಬಿನ್ನಣಕೆ	ಅಲಸಿದರು ಬಿನ್ನಣಕೆ\nಒಬ್ಬರು ಇನ್ನೊಬ್ಬರ ಪಾಂಡಿತ್ಯಕ್ಕೆ\n ಸಭಾ ಪರ್ವ,2,103
ಅಲಸು	ಅಲಸು\nಬೇಸರ\n ದ್ರೋಣ ಪರ್ವ,10,38
ಅಲುಕು	ಅಲುಕು\nಅಲುಗಾಡಿಸು\n ವಿರಾಟ ಪರ್ವ,3,103
ಅಲುಗು	ಅಲುಗು\nಸರಿಪಡಿಸು\n ವಿರಾಟ ಪರ್ವ,5,12
ಅಲುಗು	ಅಲುಗು\nಕೀಳು\n ಕರ್ಣ ಪರ್ವ,15,17
ಅಲುಬು	ಅಲುಬು\nತೊಳೆ\n ಅರಣ್ಯ ಪರ್ವ,10,55
ಅಲ್ಲಾಟ	ಅಲ್ಲಾಟ\nಚಂಚಲತೆ\n ಭೀಷ್ಮ ಪರ್ವ,4,26
ಅವಂಗದಲಿ	ಅವಂಗದಲಿ\nಯಾವ ಭಾಗದಲ್ಲಿ ತಾನೇ\n ಸಭಾ ಪರ್ವ,2,33
ಅವಗಡ	ಅವಗಡ\nಭಯಂಕರ ತೊಂದರೆ\n ಗದಾ ಪರ್ವ,6,20
ಅವಗಡ	ಅವಗಡ\nಸಾಹಸ\n ಭೀಷ್ಮ ಪರ್ವ,6,48
ಅವಗಡಿಸಿ	ಅವಗಡಿಸಿ\nಬಲವಂತವಾಗಿ\n ದ್ರೋಣ ಪರ್ವ,3,11
ಅವಗಡಿಸಿ	ಅವಗಡಿಸಿ\nರೇಗಿಸಿ\n ದ್ರೋಣ ಪರ್ವ,4,23
ಅವಗಡಿಸಿ	ಅವಗಡಿಸಿ\nಕೆರಳಿ ಮೇಲೆ ಬಿದ್ದು\n ಭೀಷ್ಮ ಪರ್ವ,5,5
ಅವಗಡಿಸಿ	ಅವಗಡಿಸಿ\nತಾಗಿ\n ಭೀಷ್ಮ ಪರ್ವ,9,17
ಅವಗಡಿಸಿ ಹೊಕ್ಕಂದವನು	ಅವಗಡಿಸಿ ಹೊಕ್ಕಂದವನು\nಅಲಕ್ಷ್ಯಮಾಡಿ ಆ ದ್ವಾರದಲ್ಲಿ ಪ್ರವೇಶಿಸಿದ ರೀತಿಯನ್ನು\n ಸಭಾ ಪರ್ವ,3,3
ಅವಗಡಿಸು	ಅವಗಡಿಸು\nಭಂಗಿಸು\n ಭೀಷ್ಮ ಪರ್ವ,4,69
ಅವಗಡಿಸು	ಅವಗಡಿಸು\nಭಂಗಿಸು\n ಶಲ್ಯ ಪರ್ವ,3,8,,, A4E8B6CBB6D5B8EBBA,,,,,,,,,, 
ಅವಗಡಿಸು	ಅವಗಡಿಸು\nವಿರೋಧಿಸು\n ವಿರಾಟ ಪರ್ವ,10,7
ಅವಗಡಿಸು	ಅವಗಡಿಸು\nಹೀನಾಯವಾಗಿ ಕಾಣು\n ವಿರಾಟ ಪರ್ವ,8,70
ಅವಗಡಿಸು	ಅವಗಡಿಸು\nಹೀಯಾಳಿಸು\n ಭೀಷ್ಮ ಪರ್ವ,2,36
ಅವಗಡಿಸು	ಅವಗಡಿಸು\nಪ್ರತಿಭಟಿಸು.\n ಆದಿ ಪರ್ವ,2,37
ಅವಗಡಿಸು	ಅವಗಡಿಸು\nಅವಹೇಳನ ಮಾಡು\n ಗದಾ ಪರ್ವ,6,8,,, A4E8B6CBB6D5B8EBBA,,,,,,,,,, 
ಅವಗಡಿಸು	ಅವಗಡಿಸು\nಅಡ್ಡಿಪಡಿಸು\n ಕರ್ಣ ಪರ್ವ,3,7
ಅವಗಡಿಸು	ಅವಗಡಿಸು\nಆತುರಪಡಿಸು\n ದ್ರೋಣ ಪರ್ವ,18,40
ಅವಗಡಿಸೆ	ಅವಗಡಿಸೆ\nವ್ಯಾಪಿಸಿದಂತೆ\n ಭೀಷ್ಮ ಪರ್ವ,8,12
ಅವಗಡೆಯತನ	ಅವಗಡೆಯತನ\nಕಡೆಗಣಿಸುವುದು/ತೊಂದರೆ\n ಉದ್ಯೋಗ ಪರ್ವ,9,29
ಅವಗಡೆಯ	ಅವಗಡೆಯ\nಅಪಾಯಕಾರಿಯಾದವನು\n ಅರಣ್ಯ ಪರ್ವ,17,25
ಅವಗಾಹಿಸು	ಅವಗಾಹಿಸು\nಆಕ್ರಮಣ ಮಾಡು\n ಸಭಾ ಪರ್ವ,16,14
ಅವಗುಣ	ಅವಗುಣ\nಕೆಟ್ಟಗುಣ\n ಗದಾ ಪರ್ವ,8,33
ಅವಗುಣ	ಅವಗುಣ\nದುರ್ಗುಣ\n ಭೀಷ್ಮ ಪರ್ವ,3,70
ಅವಘಡಿಸಿ	ಅವಘಡಿಸಿ\nಭಂಗಿಸಿ\n ಆದಿ ಪರ್ವ,13,67
ಅವಚಿದಂತಿರೆ	ಅವಚಿದಂತಿರೆ\nಮೇಲೆ ಬಿದ್ದು ಆವರಿಸಿರಲು\n ಭೀಷ್ಮ ಪರ್ವ,6,36
ಅವಧರಿಸಬಹುದೆ	ಅವಧರಿಸಬಹುದೆ\nಕೇಳಬಹುದೆ\n ದ್ರೋಣ ಪರ್ವ,1,40
ಅವಧಾನ	ಅವಧಾನ\nಲಕ್ಷ್ಯ\n ದ್ರೋಣ ಪರ್ವ,1,22
ಅವಧಾನ	ಅವಧಾನ\nಎಚ್ಚರ\n ಗದಾ ಪರ್ವ,10,3
ಅವಧಾನ	ಅವಧಾನ\nಎಚ್ಚರಿಕೆ\n ಗದಾ ಪರ್ವ,9,10
ಅವಧಾನ	ಅವಧಾನ\nಒಂದೇ ವೇಳೆಯಲ್ಲಿ ಅನೇಕ ವಿಷಯಗಳನ್ನು ನೆನಪಿನಲ್ಲಿಟ್ಟುಕೊಂಡು ಪ್ರಯೋಗ ಮಾಡುವ ಕಲೆ.\n ಶಲ್ಯ ಪರ್ವ,2,55
ಅವಧಾನ	ಅವಧಾನ\nಗಮನ.\n ಶಲ್ಯ ಪರ್ವ,3,60
ಅವಧಿ	ಅವಧಿ\nಗಡುವು\n ಉದ್ಯೋಗ ಪರ್ವ,9,1
ಅವಧಿಯಿಲ್ಲದ	ಅವಧಿಯಿಲ್ಲದ\nಬಿಡುವಿಲ್ಲದ\n ದ್ರೋಣ ಪರ್ವ,3,39
ಅವನತ	ಅವನತ\nಬಾಗು\n ಆದಿ ಪರ್ವ,11,36
ಅವನತ	ಅವನತ\nಬಾಗಿದ\n ಆದಿ ಪರ್ವ,4,37
ಅವನಿ	ಅವನಿ\nಭೂಮಿ\n ವಿರಾಟ ಪರ್ವ,4,1
ಅವನಿ	ಅವನಿ\nನೆಲ\n ವಿರಾಟ ಪರ್ವ,6,56
ಅವನಿ	ಅವನಿ\nಮತ್ರ್ಯ\n ಆದಿ ಪರ್ವ,11,9
ಅವನಿಪ	ಅವನಿಪ\nರಾಜ (ಕೌರವ)\n ವಿರಾಟ ಪರ್ವ,4,15
ಅವನಿಪ	ಅವನಿಪ\nದೊರೆ\n ವಿರಾಟ ಪರ್ವ,8,78
ಅವನಿಪತಿ	ಅವನಿಪತಿ\nಮಹೀಪತಿ\n ವಿರಾಟ ಪರ್ವ,10,20
ಅವನಿಪತಿ	ಅವನಿಪತಿ\nಅರಸ\n ವಿರಾಟ ಪರ್ವ,9,5
ಅವನಿಪತಿ	ಅವನಿಪತಿ\nರಾಜ (ಕೌರವ)\n ವಿರಾಟ ಪರ್ವ,4,7
ಅವನಿಪತಿ	ಅವನಿಪತಿ\nರಾಜ (ಕೌರವ) ಮಸೆಗಾಣ್\n ವಿರಾಟ ಪರ್ವ,8,11
ಅವನಿಪತಿ	ಅವನಿಪತಿ\nದುರ್ಯೋಧನ\n ಭೀಷ್ಮ ಪರ್ವ,1,14
ಅವನಿಪತಿ	ಅವನಿಪತಿ\nಧರ್ಮಜ\n ಭೀಷ್ಮ ಪರ್ವ,7,14
ಅವನಿಪನ	ಅವನಿಪನ\nರಾಜನ\n ದ್ರೋಣ ಪರ್ವ,1,15
ಅವನಿಯ	ಅವನಿಯ\nಭೂಮಿಯ\n ವಿರಾಟ ಪರ್ವ,5,11
ಅವನಿಸುತವಾರ	ಅವನಿಸುತವಾರ\nಮಂಗಳವಾರ\n ಆದಿ ಪರ್ವ,4,49
ಅವನೀದಿವಿಜ	ಅವನೀದಿವಿಜ\nವಿಪ್ರ\n ಆದಿ ಪರ್ವ,11,20
ಅವನೀಪಾಲ	ಅವನೀಪಾಲ\nದೊರೆ\n ಭೀಷ್ಮ ಪರ್ವ,4,101
ಅವನೀಪಾಲಕ	ಅವನೀಪಾಲಕ\nಭೂಪಾಲಕ\n ದ್ರೋಣ ಪರ್ವ,1,64
ಅವನೀಪಾಲರು	ಅವನೀಪಾಲರು\nರಾಜರು\n ಆದಿ ಪರ್ವ,11,21
ಅವನೀಮಂಡಲ	ಅವನೀಮಂಡಲ\nಭೂಮಂಡಲ\n ವಿರಾಟ ಪರ್ವ,10,84
ಅವನೀವಾಸ	ಅವನೀವಾಸ\nಭೂಮಿಯಲ್ಲಿ ಜೀವಿಸುವ\n ದ್ರೋಣ ಪರ್ವ,5,75
ಅವನೀಶ	ಅವನೀಶ\nಭೂಮಿಯ ಒಡೆಯ (ಇಲ್ಲಿ ಧರ್ಮರಾಯ)\n ಗದಾ ಪರ್ವ,13,9
ಅವನೀಶ	ಅವನೀಶ\nರಾಜ (ಧರ್ಮರಾಯ)\n ವಿರಾಟ ಪರ್ವ,10,59
ಅವನು	ಅವನು\nಆ ಮಗಧ ರಾಜನು\n ಸಭಾ ಪರ್ವ,4,7
ಅವಭೃತ	ಅವಭೃತ\nಮಂಗಳ ಸ್ನಾನ\n ವಿರಾಟ ಪರ್ವ,10,81
ಅವರೊಳಗೆ	ಅವರೊಳಗೆ\nಅವರಪೈಕಿ\n ಸಭಾ ಪರ್ವ,2,67
ಅವಲಂಬನ	ಅವಲಂಬನ\nಕಥನ\n ಆದಿ ಪರ್ವ,11,43
ಅವಲೋಕನ	ಅವಲೋಕನ\nದೃಷ್ಟಿ\n ಆದಿ ಪರ್ವ,15,12
ಅವಶಕುನ ಶತ	ಅವಶಕುನ ಶತ\nನೂರಾರು ಕೆಟ್ಟ ಶಕುನಗಳು\n ವಿರಾಟ ಪರ್ವ,3,82
ಅವಸರ	ಅವಸರ\nಸಮಯ\n ವಿರಾಟ ಪರ್ವ,3,25
ಅವಸರದಾನೆ	ಅವಸರದಾನೆ\nಸಮಯಕ್ಕೆ ಒದಗುವ ಬಂಟ\n ದ್ರೋಣ ಪರ್ವ,1,23
ಅವಸರದಾನೆ	ಅವಸರದಾನೆ\nತುರ್ತು ಸಮಯಕ್ಕೆ ಅಗತ್ಯವಾಗಿ ಒದಗುವ ಆನೆಯಷ್ಟು ಬಲವುಳ್ಳ ಸಹಾಯಕ\n ದ್ರೋಣ ಪರ್ವ,1,23
ಅವಸಾನ	ಅವಸಾನ\nಸಾವು/ಕೊನೆ\n ಉದ್ಯೋಗ ಪರ್ವ,5,20
ಅವಸಾನ	ಅವಸಾನ\nಮುಕ್ತಾಯ\n ವಿರಾಟ ಪರ್ವ,6,65
ಅವಸಾನ	ಅವಸಾನ\nಅಂತ್ಯ. ಮರಣ\n ಗದಾ ಪರ್ವ,10,18
ಅವಸಾನ	ಅವಸಾನ\nಕೊನೆ\n ದ್ರೋಣ ಪರ್ವ,1,4
ಅವಸಾನಕಾಲ	ಅವಸಾನಕಾಲ\nಕೊನೆಗಾಲ\n ಭೀಷ್ಮ ಪರ್ವ,2,29
ಅವಸ್ಥಾ ತ್ರಿತಯ	ಅವಸ್ಥಾ ತ್ರಿತಯ\nಪ್ರತಿಜೀವವೂ ಅನುಭವಿಸುವ ನಿದ್ರಾ\n ವಿರಾಟ ಪರ್ವ,8,88,,, A4E8B6EBD9B700D8E5B8D8B6E3B6,,,,,,,,,, 
ಅವಳಿ	ಅವಳಿ\nಗುಂಪು\n ಉದ್ಯೋಗ ಪರ್ವ,3,89
ಅವಿದ್ಯಾ	ಅವಿದ್ಯಾ\nಲೌಕಿಕವಿದ್ಯೆ\n ಉದ್ಯೋಗ ಪರ್ವ,4,8
ಅವಿರಳ	ಅವಿರಳ\nಒತ್ತೊತ್ತಾದ\n ಉದ್ಯೋಗ ಪರ್ವ,11,20
ಅವುಚು	ಅವುಚು\nಸೇರಿಸು\n ಆದಿ ಪರ್ವ,14,20
ಅವೈದಿಕ	ಅವೈದಿಕ\nವೇದಗಳಿಗೆ ಸಂಬಂಧಿಸದಿರುವ\n ಉದ್ಯೋಗ ಪರ್ವ,4,89
